student_id,first_name,last_name,age,major,graduation_year
635,FirstName635,LastName635,23,Major1,2024
636,FirstName636,LastName636,23,Major1,2024
637,FirstName637,LastName637,27,Major4,2024
638,FirstName638,LastName638,23,Major2,2025
639,FirstName639,LastName639,20,Major3,2022
640,FirstName640,LastName640,23,Major1,2023
641,FirstName641,LastName641,20,Major4,2025
642,FirstName642,LastName642,22,Major2,2023
643,FirstName643,LastName643,24,Major1,2024
644,FirstName644,LastName644,24,Major2,2023
645,FirstName645,LastName645,20,Major5,2024
646,FirstName646,LastName646,19,Major2,2025
647,FirstName647,LastName647,27,Major4,2025
648,FirstName648,LastName648,25,Major3,2025
649,FirstName649,LastName649,22,Major3,2022
650,FirstName650,LastName650,28,Major4,2023
651,FirstName651,LastName651,24,Major1,2022
652,FirstName652,LastName652,25,Major1,2025
653,FirstName653,LastName653,22,Major4,2022
654,FirstName654,LastName654,21,Major3,2023
655,FirstName655,LastName655,20,Major2,2023
656,FirstName656,LastName656,20,Major4,2023
657,FirstName657,LastName657,24,Major5,2023
658,FirstName658,LastName658,21,Major2,2025
659,FirstName659,LastName659,25,Major3,2024
660,FirstName660,LastName660,27,Major1,2023
661,FirstName661,LastName661,22,Major5,2023
662,FirstName662,LastName662,20,Major4,2023
663,FirstName663,LastName663,21,Major4,2023
664,FirstName664,LastName664,23,Major3,2025
665,FirstName665,LastName665,23,Major3,2025
666,FirstName666,LastName666,24,Major3,2024
667,FirstName667,LastName667,19,Major3,2022
668,FirstName668,LastName668,27,Major2,2024
669,FirstName669,LastName669,19,Major4,2024
670,FirstName670,LastName670,24,Major2,2025
671,FirstName671,LastName671,26,Major5,2023
672,FirstName672,LastName672,28,Major5,2023
673,FirstName673,LastName673,22,Major5,2023
674,FirstName674,LastName674,19,Major3,2023
675,FirstName675,LastName675,26,Major5,2023
676,FirstName676,LastName676,23,Major1,2025
677,FirstName677,LastName677,19,Major1,2024
678,FirstName678,LastName678,23,Major2,2022
679,FirstName679,LastName679,27,Major1,2025
680,FirstName680,LastName680,21,Major5,2022
681,FirstName681,LastName681,21,Major5,2024
682,FirstName682,LastName682,28,Major3,2025
683,FirstName683,LastName683,23,Major5,2023
684,FirstName684,LastName684,23,Major4,2025
685,FirstName685,LastName685,25,Major3,2024
686,FirstName686,LastName686,20,Major2,2022
687,FirstName687,LastName687,21,Major3,2023
688,FirstName688,LastName688,20,Major1,2024
689,FirstName689,LastName689,25,Major4,2024
690,FirstName690,LastName690,25,Major5,2025
691,FirstName691,LastName691,23,Major3,2025
692,FirstName692,LastName692,24,Major3,2025
693,FirstName693,LastName693,23,Major1,2023
694,FirstName694,LastName694,20,Major1,2025
695,FirstName695,LastName695,22,Major5,2024
696,FirstName696,LastName696,18,Major3,2023
697,FirstName697,LastName697,23,Major2,2024
698,FirstName698,LastName698,28,Major4,2024
699,FirstName699,LastName699,20,Major5,2025
700,FirstName700,LastName700,20,Major1,2025
701,FirstName701,LastName701,27,Major1,2025
702,FirstName702,LastName702,24,Major3,2022
703,FirstName703,LastName703,25,Major3,2025
704,FirstName704,LastName704,28,Major2,2024
705,FirstName705,LastName705,18,Major3,2022
706,FirstName706,LastName706,24,Major2,2024
707,FirstName707,LastName707,20,Major1,2024
708,FirstName708,LastName708,28,Major1,2022
709,FirstName709,LastName709,19,Major4,2024
710,FirstName710,LastName710,24,Major3,2023
711,FirstName711,LastName711,21,Major2,2025
712,FirstName712,LastName712,19,Major1,2022
713,FirstName713,LastName713,24,Major3,2025
714,FirstName714,LastName714,20,Major5,2025
715,FirstName715,LastName715,18,Major2,2025
716,FirstName716,LastName716,21,Major4,2022
717,FirstName717,LastName717,26,Major4,2025
718,FirstName718,LastName718,21,Major5,2025
719,FirstName719,LastName719,26,Major5,2024
720,FirstName720,LastName720,20,Major5,2023
721,FirstName721,LastName721,26,Major5,2023
722,FirstName722,LastName722,25,Major3,2023
723,FirstName723,LastName723,21,Major4,2022
724,FirstName724,LastName724,26,Major3,2025
725,FirstName725,LastName725,22,Major1,2022
726,FirstName726,LastName726,24,Major4,2023
727,FirstName727,LastName727,25,Major3,2023
728,FirstName728,LastName728,21,Major2,2025
729,FirstName729,LastName729,19,Major5,2023
730,FirstName730,LastName730,24,Major3,2022
731,FirstName731,LastName731,28,Major2,2022
732,FirstName732,LastName732,20,Major5,2024
733,FirstName733,LastName733,19,Major5,2024
734,FirstName734,LastName734,20,Major1,2023
735,FirstName735,LastName735,21,Major1,2025
736,FirstName736,LastName736,18,Major2,2024
737,FirstName737,LastName737,27,Major5,2022
738,FirstName738,LastName738,20,Major1,2025
739,FirstName739,LastName739,24,Major3,2025
740,FirstName740,LastName740,19,Major4,2025
741,FirstName741,LastName741,18,Major1,2023
742,FirstName742,LastName742,20,Major1,2024
743,FirstName743,LastName743,21,Major4,2022
744,FirstName744,LastName744,25,Major5,2025
745,FirstName745,LastName745,24,Major2,2023
746,FirstName746,LastName746,28,Major4,2022
747,FirstName747,LastName747,21,Major5,2024
748,FirstName748,LastName748,18,Major4,2025
749,FirstName749,LastName749,23,Major2,2023
750,FirstName750,LastName750,27,Major3,2024
751,FirstName751,LastName751,28,Major5,2023
752,FirstName752,LastName752,23,Major1,2023
753,FirstName753,LastName753,23,Major1,2022
754,FirstName754,LastName754,24,Major2,2023
755,FirstName755,LastName755,26,Major2,2024
756,FirstName756,LastName756,24,Major1,2023
757,FirstName757,LastName757,26,Major1,2023
758,FirstName758,LastName758,22,Major5,2023
759,FirstName759,LastName759,23,Major2,2024
760,FirstName760,LastName760,27,Major1,2023
761,FirstName761,LastName761,21,Major5,2023
762,FirstName762,LastName762,25,Major2,2023
763,FirstName763,LastName763,27,Major2,2024
764,FirstName764,LastName764,27,Major1,2025
765,FirstName765,LastName765,27,Major5,2025
766,FirstName766,LastName766,21,Major1,2025
767,FirstName767,LastName767,28,Major1,2024
768,FirstName768,LastName768,27,Major4,2023
769,FirstName769,LastName769,28,Major5,2022
770,FirstName770,LastName770,20,Major4,2025
771,FirstName771,LastName771,20,Major3,2023
772,FirstName772,LastName772,19,Major2,2024
773,FirstName773,LastName773,24,Major5,2022
774,FirstName774,LastName774,19,Major5,2024
775,FirstName775,LastName775,25,Major5,2024
776,FirstName776,LastName776,27,Major4,2022
777,FirstName777,LastName777,25,Major5,2022
778,FirstName778,LastName778,24,Major1,2025
779,FirstName779,LastName779,24,Major4,2025
780,FirstName780,LastName780,21,Major3,2025
781,FirstName781,LastName781,19,Major4,2023
782,FirstName782,LastName782,18,Major4,2023
783,FirstName783,LastName783,25,Major3,2025
784,FirstName784,LastName784,25,Major3,2023
785,FirstName785,LastName785,19,Major3,2022
786,FirstName786,LastName786,25,Major3,2024
787,FirstName787,LastName787,22,Major1,2025
788,FirstName788,LastName788,20,Major5,2023
789,FirstName789,LastName789,24,Major4,2025
790,FirstName790,LastName790,25,Major3,2022
791,FirstName791,LastName791,20,Major4,2025
792,FirstName792,LastName792,26,Major4,2024
793,FirstName793,LastName793,21,Major4,2024
794,FirstName794,LastName794,23,Major2,2022
795,FirstName795,LastName795,21,Major2,2024
796,FirstName796,LastName796,26,Major3,2022
797,FirstName797,LastName797,24,Major2,2024
798,FirstName798,LastName798,25,Major3,2025
799,FirstName799,LastName799,25,Major2,2024
800,FirstName800,LastName800,25,Major1,2023
801,FirstName801,LastName801,27,Major5,2025
802,FirstName802,LastName802,19,Major5,2024
803,FirstName803,LastName803,25,Major3,2022
804,FirstName804,LastName804,20,Major4,2023
805,FirstName805,LastName805,21,Major2,2024
806,FirstName806,LastName806,24,Major5,2022
807,FirstName807,LastName807,20,Major1,2023
808,FirstName808,LastName808,20,Major3,2022
809,FirstName809,LastName809,28,Major4,2022
810,FirstName810,LastName810,26,Major3,2023
811,FirstName811,LastName811,23,Major1,2024
812,FirstName812,LastName812,20,Major1,2024
813,FirstName813,LastName813,20,Major1,2022
814,FirstName814,LastName814,21,Major5,2022
815,FirstName815,LastName815,21,Major2,2024
816,FirstName816,LastName816,23,Major3,2023
817,FirstName817,LastName817,24,Major1,2022
818,FirstName818,LastName818,25,Major2,2025
819,FirstName819,LastName819,25,Major1,2023
820,FirstName820,LastName820,18,Major4,2025
821,FirstName821,LastName821,28,Major1,2025
822,FirstName822,LastName822,23,Major2,2022
823,FirstName823,LastName823,24,Major5,2024
824,FirstName824,LastName824,23,Major4,2022
825,FirstName825,LastName825,20,Major5,2024
826,FirstName826,LastName826,18,Major1,2025
827,FirstName827,LastName827,23,Major4,2023
828,FirstName828,LastName828,21,Major3,2024
829,FirstName829,LastName829,27,Major2,2024
830,FirstName830,LastName830,26,Major5,2023
831,FirstName831,LastName831,24,Major1,2023
832,FirstName832,LastName832,19,Major2,2025
833,FirstName833,LastName833,25,Major5,2024
834,FirstName834,LastName834,19,Major4,2022
835,FirstName835,LastName835,23,Major2,2022
836,FirstName836,LastName836,25,Major1,2022
837,FirstName837,LastName837,26,Major3,2022
838,FirstName838,LastName838,20,Major3,2025
839,FirstName839,LastName839,20,Major2,2023
840,FirstName840,LastName840,25,Major1,2022
841,FirstName841,LastName841,20,Major5,2024
842,FirstName842,LastName842,18,Major1,2025
843,FirstName843,LastName843,25,Major4,2022
844,FirstName844,LastName844,19,Major4,2024
845,FirstName845,LastName845,20,Major5,2022
846,FirstName846,LastName846,23,Major1,2023
847,FirstName847,LastName847,28,Major1,2023
848,FirstName848,LastName848,20,Major3,2023
849,FirstName849,LastName849,25,Major3,2025
850,FirstName850,LastName850,24,Major3,2023
851,FirstName851,LastName851,25,Major1,2023
852,FirstName852,LastName852,23,Major3,2023
853,FirstName853,LastName853,19,Major2,2022
854,FirstName854,LastName854,28,Major2,2022
855,FirstName855,LastName855,19,Major2,2025
856,FirstName856,LastName856,23,Major1,2024
857,FirstName857,LastName857,19,Major3,2022
858,FirstName858,LastName858,24,Major2,2025
859,FirstName859,LastName859,19,Major1,2024
860,FirstName860,LastName860,19,Major1,2025
861,FirstName861,LastName861,26,Major5,2024
862,FirstName862,LastName862,19,Major1,2022
863,FirstName863,LastName863,26,Major3,2025
864,FirstName864,LastName864,23,Major2,2023
865,FirstName865,LastName865,23,Major3,2022
866,FirstName866,LastName866,26,Major4,2022
867,FirstName867,LastName867,22,Major3,2025
868,FirstName868,LastName868,20,Major3,2022
869,FirstName869,LastName869,28,Major3,2025
870,FirstName870,LastName870,23,Major1,2022
871,FirstName871,LastName871,25,Major4,2025
872,FirstName872,LastName872,27,Major5,2023
873,FirstName873,LastName873,27,Major2,2024
874,FirstName874,LastName874,22,Major5,2025
875,FirstName875,LastName875,22,Major1,2023
876,FirstName876,LastName876,18,Major4,2023
877,FirstName877,LastName877,18,Major4,2024
878,FirstName878,LastName878,18,Major1,2025
879,FirstName879,LastName879,26,Major2,2022
880,FirstName880,LastName880,25,Major5,2025
881,FirstName881,LastName881,26,Major2,2025
882,FirstName882,LastName882,26,Major2,2022
883,FirstName883,LastName883,25,Major1,2023
884,FirstName884,LastName884,20,Major2,2025
885,FirstName885,LastName885,18,Major5,2022
886,FirstName886,LastName886,24,Major1,2024
887,FirstName887,LastName887,19,Major3,2023
888,FirstName888,LastName888,19,Major4,2024
889,FirstName889,LastName889,26,Major4,2025
890,FirstName890,LastName890,24,Major2,2023
891,FirstName891,LastName891,19,Major4,2024
892,FirstName892,LastName892,21,Major3,2024
893,FirstName893,LastName893,27,Major3,2025
894,FirstName894,LastName894,28,Major2,2022
895,FirstName895,LastName895,24,Major5,2022
896,FirstName896,LastName896,21,Major2,2023
897,FirstName897,LastName897,24,Major2,2022
898,FirstName898,LastName898,28,Major5,2023
899,FirstName899,LastName899,28,Major5,2024
900,FirstName900,LastName900,24,Major1,2023
901,FirstName901,LastName901,24,Major5,2025
902,FirstName902,LastName902,21,Major1,2023
903,FirstName903,LastName903,21,Major4,2024
904,FirstName904,LastName904,23,Major1,2023
905,FirstName905,LastName905,27,Major3,2023
906,FirstName906,LastName906,26,Major1,2022
907,FirstName907,LastName907,23,Major5,2023
908,FirstName908,LastName908,27,Major3,2024
909,FirstName909,LastName909,21,Major5,2022
910,FirstName910,LastName910,25,Major5,2024
911,FirstName911,LastName911,25,Major1,2023
912,FirstName912,LastName912,21,Major4,2024
913,FirstName913,LastName913,27,Major4,2022
914,FirstName914,LastName914,27,Major1,2023
915,FirstName915,LastName915,21,Major3,2025
916,FirstName916,LastName916,24,Major2,2024
917,FirstName917,LastName917,22,Major5,2023
918,FirstName918,LastName918,22,Major4,2023
919,FirstName919,LastName919,25,Major2,2024
920,FirstName920,LastName920,26,Major1,2024
921,FirstName921,LastName921,19,Major1,2022
922,FirstName922,LastName922,22,Major2,2025
923,FirstName923,LastName923,28,Major2,2022
924,FirstName924,LastName924,28,Major4,2022
925,FirstName925,LastName925,26,Major5,2022
926,FirstName926,LastName926,23,Major3,2025
927,FirstName927,LastName927,25,Major5,2023
928,FirstName928,LastName928,26,Major2,2022
929,FirstName929,LastName929,22,Major5,2023
930,FirstName930,LastName930,28,Major5,2024
931,FirstName931,LastName931,20,Major1,2023
932,FirstName932,LastName932,22,Major5,2024
933,FirstName933,LastName933,26,Major3,2025
934,FirstName934,LastName934,25,Major1,2025
935,FirstName935,LastName935,20,Major5,2025
936,FirstName936,LastName936,19,Major1,2024
937,FirstName937,LastName937,25,Major4,2024
938,FirstName938,LastName938,23,Major4,2022
939,FirstName939,LastName939,28,Major2,2022
940,FirstName940,LastName940,20,Major3,2023
941,FirstName941,LastName941,25,Major3,2022
942,FirstName942,LastName942,21,Major1,2023
943,FirstName943,LastName943,24,Major1,2025
944,FirstName944,LastName944,27,Major5,2022
945,FirstName945,LastName945,22,Major4,2022
946,FirstName946,LastName946,23,Major1,2023
947,FirstName947,LastName947,25,Major1,2022
948,FirstName948,LastName948,28,Major2,2023
949,FirstName949,LastName949,25,Major4,2022
950,FirstName950,LastName950,19,Major4,2022
951,FirstName951,LastName951,28,Major2,2023
952,FirstName952,LastName952,24,Major2,2023
953,FirstName953,LastName953,25,Major5,2025
954,FirstName954,LastName954,18,Major3,2022
955,FirstName955,LastName955,19,Major1,2024
956,FirstName956,LastName956,28,Major4,2022
957,FirstName957,LastName957,25,Major3,2024
958,FirstName958,LastName958,25,Major2,2024
959,FirstName959,LastName959,24,Major4,2023
960,FirstName960,LastName960,19,Major2,2025
961,FirstName961,LastName961,22,Major3,2024
962,FirstName962,LastName962,25,Major2,2023
963,FirstName963,LastName963,25,Major4,2023
964,FirstName964,LastName964,27,Major3,2024
965,FirstName965,LastName965,23,Major4,2025
966,FirstName966,LastName966,21,Major1,2022
967,FirstName967,LastName967,21,Major3,2022
968,FirstName968,LastName968,21,Major1,2024
969,FirstName969,LastName969,26,Major1,2022
970,FirstName970,LastName970,27,Major2,2025
971,FirstName971,LastName971,27,Major3,2024
972,FirstName972,LastName972,21,Major5,2025
973,FirstName973,LastName973,19,Major2,2025
974,FirstName974,LastName974,25,Major4,2025
975,FirstName975,LastName975,19,Major5,2025
976,FirstName976,LastName976,21,Major3,2025
977,FirstName977,LastName977,19,Major3,2023
978,FirstName978,LastName978,26,Major2,2023
979,FirstName979,LastName979,26,Major1,2022
980,FirstName980,LastName980,19,Major2,2023
981,FirstName981,LastName981,21,Major1,2024
982,FirstName982,LastName982,25,Major5,2022
983,FirstName983,LastName983,22,Major2,2022
984,FirstName984,LastName984,25,Major1,2023
985,FirstName985,LastName985,24,Major1,2023
986,FirstName986,LastName986,25,Major3,2024
987,FirstName987,LastName987,19,Major5,2023
988,FirstName988,LastName988,25,Major3,2025
989,FirstName989,LastName989,22,Major2,2024
990,FirstName990,LastName990,19,Major3,2023
991,FirstName991,LastName991,27,Major5,2023
992,FirstName992,LastName992,20,Major5,2023
993,FirstName993,LastName993,26,Major1,2025
994,FirstName994,LastName994,22,Major1,2025
995,FirstName995,LastName995,26,Major1,2023
996,FirstName996,LastName996,24,Major4,2025
997,FirstName997,LastName997,24,Major5,2024
998,FirstName998,LastName998,25,Major3,2023
999,FirstName999,LastName999,25,Major1,2022
1000,FirstName1000,LastName1000,22,Major5,2023
1001,FirstName1001,LastName1001,25,Major3,2025
1002,FirstName1002,LastName1002,20,Major5,2023
1003,FirstName1003,LastName1003,22,Major5,2023
1004,FirstName1004,LastName1004,24,Major2,2022
1005,FirstName1005,LastName1005,27,Major1,2024
1006,FirstName1006,LastName1006,21,Major1,2023
1007,FirstName1007,LastName1007,25,Major2,2023
1008,FirstName1008,LastName1008,19,Major3,2022
1009,FirstName1009,LastName1009,24,Major1,2024
1010,FirstName1010,LastName1010,21,Major3,2023
1011,FirstName1011,LastName1011,23,Major1,2022
1012,FirstName1012,LastName1012,26,Major3,2024
1013,FirstName1013,LastName1013,23,Major1,2024
1014,FirstName1014,LastName1014,21,Major4,2025
1015,FirstName1015,LastName1015,19,Major3,2022
1016,FirstName1016,LastName1016,25,Major2,2024
1017,FirstName1017,LastName1017,24,Major5,2022
1018,FirstName1018,LastName1018,26,Major1,2022
1019,FirstName1019,LastName1019,23,Major5,2022
1020,FirstName1020,LastName1020,22,Major1,2023
1021,FirstName1021,LastName1021,23,Major2,2025
1022,FirstName1022,LastName1022,27,Major4,2022
1023,FirstName1023,LastName1023,23,Major1,2024
1024,FirstName1024,LastName1024,27,Major3,2025
1025,FirstName1025,LastName1025,21,Major3,2025
1026,FirstName1026,LastName1026,24,Major3,2024
1027,FirstName1027,LastName1027,25,Major4,2024
